user_id,name,time,rating,text,pics,resp,gmap_id
1.0918557736581777e+20,Shala Hudson,2016-04-19 14:28:41.856,5,"If you want great eyebrows, be sure to stop by and see Debbie at the benefit bar brow! Also miss Kiana is a great help. She is the prestige manager. If you need help on how to put on makeup or what certain products are used for she could definitely be of assistance.",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1024315676565083e+20,kelly ritchie,2018-05-17 04:49:04.436,1,"WAY TOO MUCH...you really need map, customer service employees seemed to be too busy admiring themselves rather then doing there job. I walked out, never going back.",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0389772164662288e+20,Amanda Joseph,2016-10-18 21:50:56.448,4,"All the necessary makeup. Staff is knowledgeable and friendly. Even the security guards face was beat. Also, I lost my phone here and the sweet girl at the counter saved it for me :)",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0266642192534523e+20,Sabra Bösewicht,2019-01-28 22:44:01.981,3,"Worst Ulta of all time. Still we go all the time and are grateful to have one here in the E'Ville. The staff, they don't care. The selection is what you expect from Ulta.",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0184300243672e+20,Diana,2019-06-09 01:17:34.573,4,"Helpful employees, got in and out fast.",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0315299422487932e+20,Cherice Lewis,2019-05-14 21:46:21.762,1,So expensive for the area ita in. Just want some body spray for under 25.00 bucks but all they had was high end products and the cheapest thing i found was under 50.00 bucks.,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1277734977614655e+20,Lynette Seals,2018-12-27 17:27:58.566,4,great place for perfume and makeup customer service was very great clean the place was very clean and customer service was great,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0755765702214096e+20,Toni Crockett,2018-07-29 00:54:12.624,5,Nice and big! I like this one better than the one at Bayfair.,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0371616383144113e+20,Meghan McCann,2017-02-04 04:53:04.284,4,Good store with helpful staff. They were really helpful in finding a lipstick color that I liked and not offended when I didn't like their first few suggestions.,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0184300243672e+20,Diana,2019-06-09 01:17:34.573,4,"Helpful employees, got in and out fast.",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0084881611967642e+20,D Strive,2018-11-22 10:56:51.332,3,I like having the store near... But u see the security more then the Employees. I didn’t even buy everything I wanted to get with my daughter this last visit.,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1277734977614655e+20,Lynette Seals,2018-12-27 17:27:58.566,4,great place for perfume and makeup customer service was very great clean the place was very clean and customer service was great,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.097050480275257e+20,Polina Pulyanina,2018-08-28 16:00:08.707,5,"My go-to for skincare and makeup. The staff are very knowledgeable about the products, and are always willing to make a great recommendation.",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1046173522040111e+20,Sally Mahmoud-Werthmann,2018-05-01 19:19:06.820,2,"This place is hit or miss with customer service. Sometimes they have great customer service but more often than not, they are not helpful.",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1572987864002955e+20,Cynthia “Service Above Sales” Harris,2018-10-20 02:29:18.053,4,Need to have more product stocked on shelves.,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.077836887952221e+20,M-L Aaltonen,2016-10-31 20:53:40.907,3,"Seems like they offer too much for the space--feels cramped and difficult to navigate. Helpful folks however make it easier to find what you're looking for, if they carry it, which sometimes they don't compared to competitors.",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0854242513967576e+20,Veleeta Davis,2018-05-02 22:44:57.235,5,They are very polite to people when you walk in the door.,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0244132986791153e+20,Fazal Mahmood,2019-09-08 02:23:32.539,5,Nice place for beauty products,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.059601854450552e+20,Sylvia Johnson,2019-04-26 00:18:07.348,3,Where all customers are treated good,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0080069426944067e+20,Monique Mccrae,2016-09-24 05:31:55.411,5,"My wedding was an extremely special event for me,  my make over made it even more special.",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.053973416006366e+20,su jones,2019-08-09 04:05:32.007,1,Did not go in this store Please stop doing this Asking to rate a store when a person has NOT entered through the doors only driven pasr the location,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0244132986791153e+20,Fazal Mahmood,2019-09-08 02:23:32.539,5,Nice place for beauty products,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.176366335976499e+20,Tolulope Aje,2019-07-16 18:59:46.606,5,Customer service is so great,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0852472569556794e+20,Trina Montague,2019-09-07 14:28:50.692,5,Salon staff are great!,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.038912072559126e+20,Mary Walton,2019-06-03 07:01:10.197,5,Everyone was nice and helpful.,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0756903779316243e+20,Cierra Leone,2018-07-16 15:46:09.604,5,There employees are great and very helpful...,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0514259831153807e+20,Katina Antoine,2018-05-26 21:14:24.938,5,Friendly staff. The skin consultant was excellent.,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1092081076509476e+20,precious j,2018-12-15 15:11:15.591,5,"Favorite place on Earth, even the employees from associate, management and security are nothing short of exceptional",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0554003527521573e+20,Ann Wilkiemeyer,2020-02-15 20:30:08.295,5,I really Love Ulta Beauty,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1441559296013622e+20,Christina Michaud,2018-12-15 17:04:21.184,5,They had a benefit brow bar. Yay,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0242860248331408e+20,Treina Alexander,2020-01-18 01:10:47.192,5,Great service!,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1307944665404382e+20,Porshia Lewis,2016-11-18 22:38:37.084,5,The workers here are nice and helpful.,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1068618164292793e+20,Gowana Keys,2018-05-16 03:07:14.977,5,Like shopping their services was great,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0530529832461219e+20,Jackie Caylor,2019-01-22 16:34:43.551,5,Perfect,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1839691744727604e+20,Tina Marshall,2018-10-21 16:11:29.024,5,Amazing selection of everything!,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0267358534862625e+20,Bobbie Washington,2019-12-30 19:28:03.143,5,More beauty,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0416294219924116e+20,royalty loyalty,2018-08-13 02:17:35.537,5,i love the makeup,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1371908582921214e+20,Nicky Adams,2018-11-12 13:25:12.003,5,Love this place.,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0519708805567126e+20,Maleea Robinson,2018-11-10 12:15:03.266,2,"Service was BADDD They Asked Us About If We Hurry Up And Buy...I Didn't Like That,,,But Store Is NICE",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.106154163377783e+20,Traci Herrera,2019-12-03 03:41:37.287,5,Friday & professional,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0808146809575008e+20,INEZ FOSTER,2019-03-03 10:55:46.289,5,Love it,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1596064136673554e+20,April Morrell,2018-10-25 11:02:50.046,3,Too expensive,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1396141522189587e+20,Cecile Brou,2017-08-08 08:00:50.164,5,Love it,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1232588297283286e+20,Mehrzad Khajenoori,2018-06-01 23:36:08.964,3,"Smaal and inefficient, the clerk k was not even aware of what I was asking for.",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1059983139464559e+20,Mary Smith,2016-11-27 18:25:56.954,1,"Very poor service.
They just stand around on their cellphones.....not helping customers",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0699194178838879e+20,Stephanie Maier,2016-06-21 17:12:27.580,5,Friendly an helpful,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.015394368663757e+20,Maria Amparo Lopez Zamora,2019-09-10 15:24:19.841,5,"(Translated by Google) Always rs nice to shop, I like to compare prices, quality

(Original)
Siempre rs agradable andar de compras, me gusta comparar precios, calidad",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0535065838762099e+20,sj p,2018-02-28 03:38:17.980,4,"(Translated by Google) Road shop brand 샵 There is no tester

(Original)
로드샵브랜드껀 테스터가없다",,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0531125296187987e+20,Juliya Lubin,2019-09-27 18:04:41.659,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0823721608052518e+20,Ankur Sharma,2018-12-02 04:13:23.940,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1667917652024656e+20,maya martín,2018-05-08 08:44:19.267,2,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0608915568883589e+20,Teresa Scott,2018-09-24 19:14:08.658,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0790232091925355e+20,James Stahlman,2021-03-25 18:27:18.731,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1560116570382308e+20,Jazmin Aguas,2017-01-26 02:37:48.966,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0631691416645445e+20,Shalini Murarka,2019-12-01 22:52:28.564,3,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1299828745932335e+20,Diana Martinez,2018-09-07 22:28:37.041,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1683883680145985e+20,Clarissa Wan,2016-11-15 17:28:46.639,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1333116331009e+20,Risa Swarn,2018-06-04 17:41:38.931,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0234319180088099e+20,Cindy Cano,2020-02-21 08:54:29.802,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1522466518893045e+20,Sarah Lambert,2017-07-10 16:26:24.187,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.157302869210272e+20,Edith Lewis,2020-01-07 16:20:25.770,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0124128844684293e+20,Elena Moossa-Zahab,2019-11-02 12:23:08.009,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.082019371669999e+20,Mary Courtney,2018-07-24 03:46:05.906,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1825985071531922e+20,A Williams,2020-01-25 20:40:40.014,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1591199908907668e+20,Lisa Holdsworth,2019-09-09 23:38:56.933,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0028004114911848e+20,Juan Ramos,2019-06-15 23:02:48.791,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0307100591393187e+20,Johnny Wong,2016-11-14 21:59:21.844,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1709545939786444e+20,theresa hunt,2018-06-02 03:40:36.173,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1717875937557394e+20,Kelly Barnes-Carr,2018-06-04 19:20:17.717,3,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.114492460413169e+20,Trish Heuer,2016-11-27 16:56:19.905,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0086063143167145e+20,Crystal McKenzie,2018-07-10 15:52:10.976,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0864948513179291e+20,Silk,2016-10-08 20:52:41.479,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.073185385530875e+20,Lynn Baxter,2017-02-05 16:06:58.345,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1067760950741221e+20,Artura Brown,2019-12-24 21:47:06.583,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1107550714154615e+20,Jacinda K,2019-07-17 16:27:04.230,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0310993070291491e+20,niecy mann,2021-01-16 02:30:16.685,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0330807530057295e+20,rebecca willis,2019-08-25 22:21:24.706,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0372431286497867e+20,umishmael,2019-01-04 23:50:13.195,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0047266045272415e+20,Elwyn Jencks,2018-07-03 15:52:46.024,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1760618850645292e+20,Navneet Rao,2021-04-27 23:01:00.607,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0408016122445364e+20,Kevin Steuck,2018-07-16 21:32:15.922,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0384931954879442e+20,Life of KASH (Shara),2018-06-10 23:19:03.310,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.146464909438966e+20,Mike Lee,2018-05-29 01:09:48.901,3,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0782391394266728e+20,Corey Trepanier,2020-02-17 22:09:29.287,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1076598602129324e+20,Kelly BC,2018-06-08 14:13:31.172,3,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0180918371864524e+20,Dr Ellen Foster Randle,2019-05-03 05:04:30.828,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1192637749709165e+20,Rachelle “Beautiful” W.,2018-07-08 18:00:26.470,3,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1547436017844947e+20,Theresa Heckathorne,2018-06-28 23:07:57.048,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0751665019427294e+20,Denise Jackson,2018-06-18 01:50:40.658,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0946119049066847e+20,Jasmine Reyes,2019-12-16 00:11:49.758,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1127778805843639e+20,Elisa Lozano,2018-07-07 13:49:25.351,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.158721997938352e+20,Frederica Rodrigues,2018-08-19 06:47:30.086,1,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1549011353633002e+20,Mark Cunningham,2020-01-27 02:26:40.424,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0123902675097143e+20,Kimberly Elayyne,2019-03-15 22:27:09.373,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1578101311363993e+20,Roza Medini,2018-07-18 04:29:15.831,2,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0616342018767762e+20,Joyce Moraes,2019-01-04 03:29:27.072,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0602224136927499e+20,Queen Kai,2019-05-19 05:49:14.272,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1598167806540856e+20,Moses Santos,2018-12-23 06:43:50.630,2,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0603030346103366e+20,Disha Bhakta,2019-01-22 09:29:19.885,1,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.048930486727422e+20,Joseph Richardson,2018-09-13 23:26:59.562,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0608087289763827e+20,Maria Marcos,2019-12-14 06:12:14.449,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0547429010330824e+20,Roger Ashton,2015-12-31 20:42:25.552,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0519820892831485e+20,Rei,2020-02-08 05:44:16.679,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1084169723982886e+20,Tiffany Manjares,2020-12-15 05:21:23.888,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1483995219128263e+20,Erick H.V,2019-08-20 19:29:25.547,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1569897108905109e+20,Anya G,2018-07-19 00:58:56.235,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0072311807326305e+20,Bobby Eddins,2018-09-22 15:15:11.831,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1015022774840063e+20,Veronica M,2019-02-16 14:58:19.706,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1158831919783254e+20,Versey Wilson,2019-05-24 03:36:01.301,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1316534898906215e+20,Sofia Jamal,2019-05-01 23:37:30.387,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0624624216849475e+20,Quovadis Estell,2019-10-07 03:19:34.062,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0067199823084392e+20,Eve V,2018-12-13 01:16:02.787,3,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0205662790062898e+20,Nativa.Naakai,2021-05-05 23:10:16.572,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.1427686858532885e+20,Rakhel Hartz-Alvarez,2016-09-03 02:40:57.894,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0571172673962888e+20,Christina Papageorgopoulou,2018-07-04 11:27:25.344,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0843892191319497e+20,Lisa Stewart,2018-06-05 22:40:08.421,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.092918305381547e+20,Gau dy,2019-07-27 21:15:01.743,5,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0276524198961381e+20,Audrey Tang,2019-10-29 21:11:37.951,4,,,,0x80857e13ff1e5f43:0xde648abea14b40a8
1.0729313790210603e+20,Guisela Diaz,2020-08-21 01:53:51.234,5,"Nice place, everybody is polite and helpful, really love Ulta Beauty!","[{'url': array(['https://lh5.googleusercontent.com/p/AF1QipOUa1lRqjfFsMELa0wF64PCE2_RExjmVPIbpQPN=w150-h150-k-no-p'],
       dtype=object)}                                                                                                ]",,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1713290362760133e+20,Lacresia Dennis,2021-05-28 02:54:39.831,5,"Yes, yes, yes, !!!! I love it! Allie and Joseph helped me pick out some products and everything that they suggested for me was so on point! From the color to the product. They were very knowledgeable and informative.  I highly recommend them to be ""Employee's Of The Month"". Thank you again Allie and Joseph!",,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1726428412604482e+20,alexandra agabra,2021-03-21 19:09:20.338,5,"Went in yesterday morning for nail files and walked out with a skin treatment set by Mario Badescu, and some hair products by Philosophy. The staff that helped me out was cosmetic specialist but was very polite and very helpful considering it was not her area. Provided me with great options for what I was looking for. Didn't get her name but she made it easy.",,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.0071038759437713e+20,Sonny,2021-01-08 18:42:28.284,4,"Shopped at Ulta for some gifts.  Good selection of products for women. Surprisingly good selection of colognes for men as well. Not too bad if you need products in a pinch.  Like anything else, you can find better deals online.",,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.050684637307974e+20,Liz Smith,2021-03-22 02:56:01.958,5,Employees are always helpful and nice. Always able to help me find my skin tone colour,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.168521609488293e+20,mireya hernandez,2021-01-07 02:07:05.802,1,"If I could leave zero stars I would. I was looking for a specific product and everyone appeared busy until I found an employee and when I tried to talk to her she completely ignored me when talking to her male coworker. I found it completely disrespectful because I asked for her attention, kindly, various times. I got tired of waiting because she looked at me and kept talking with her coworker. I walked away to put back my products because I did not want to shop here anymore. When she realized she went to follow me and now tried to help. She was blonde and tall. Extremely rude and will never be returning.",,"{'text': 'We wholeheartedly apologize for this experience, Mireya, as we strive to make all of our beloved guests feel welcome. The feedback on your recent visit is appreciated and will be used to improve our processes to create better visits in the future. Thank you.', 'time': 1610028466490.0}",0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1144617487983634e+20,Mary Sepulveda,2021-03-21 12:11:24.337,3,Friends and I went this. Good prices.  Some discounts prices,,"{'text': ""Hi there Mary - we're happy to hear you enjoyed your visit to our South Gate store, and we hope to see you again soon!"", 'time': 1618306065151.0}",0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.0607629112235116e+20,Diana Laura,2020-12-12 18:41:57.749,1,If I can give this place a negative star I would. They greet you yes. I can't even walk around to look at things without them looking at you the whole entire time. Walking around you like you are some sort of thief. Little do they pay attention to the ones who do actually sneak products in their puerses.I don't just like walking in stores for fun. Even before pandemic they have always been like that. I understand one thing like keeping a eye. Another thing making people feel uncomfortable.,,"{'text': ""This isn't what we want to hear. If you have any specific complaints or more details to share about your experience, please reach out to our Guest Services team at your earliest convenience either via Facebook Messenger, Twitter Direct Messenger, phone at 1-866-983-8582, or email at gethelp@ulta.com."", 'time': 1607865655290.0}",0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.0481784463277564e+20,S Urias,2021-04-03 18:56:15.452,5,Them people are soo kool!,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1709401659941639e+20,Rosario,2020-12-24 20:49:01.861,1,"WORSE CUSTOMER SERVICE EVER!!!
I was at this place yesterday with my husband and we took 2 colognes and 1 hand cream to the front cashier. When we got home and checked the receipt we found out they charged us for 3 colognes!! So I came back today and the security guy would not let me go thru to get to cashier and ask them to give me money back for the extra cologne they charged me for. He made me stand in line like everyone else!! This mistake of an extra charge was theirs and they want me to waste more time waiting outside in line? Next time you go to Ulta check your receipt so they dont charge you for extra items you are not taking home... but  they might be keeping for themselves!!",,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.010022839053941e+20,Eduardo Rivas,2021-03-02 00:57:06.895,5,The employees there were so helpful and corteous,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1185524641832455e+20,danny rivera,2020-12-20 22:24:50.561,5,"Good prices good service, just a lil wait because of the pandemic but not too bad",,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.0721953891936902e+20,charlie xicara,2020-12-24 22:23:11.576,5,Busy.....there's a line to get in but is moving fast....,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.0982358554383992e+20,Melena Gutierrez,2020-12-24 07:25:41.363,5,"It was clean,the employees were so helpful and i felt safe and welcomed",,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1805507875975443e+20,Crista Urena,2021-01-11 18:06:06.542,5,Everyone on the staff was helpful. Not sure if it was the day that I went but they seemed to be low/no stock of a lot of products.,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1331986211290064e+20,Zoe Emme,2020-07-08 23:00:30.400,1,"Employees don’t care about their job, the customer service is pretty bad too. I always check the makeup I buy from here because people open the products and try it on sometimes. Better safe than sorry.",,"{'text': ""Hi there! We're sorry to hear you were disappointed by your recent visit to our store. If you have any additional feedback to share, please reach out to our Guest Services team at your earliest convenience either via Facebook Messenger, Twitter Direct Messenger, phone at 1-866-983-8582, or email at gethelp@ulta.com, so that we can assist you!"", 'time': 1594292904768.0}",0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1253112331743114e+20,Angel Rodriguez,2020-12-24 17:59:57.341,1,The worst online service out there! Can’t believe you are now allow to change your address or cancel your order even if it was just placed! Thanks for shipping my order to the wrong address ulta!,,"{'text': 'Thank you for sharing your feedback with us, we appreciate your concerns and will take them into consideration for the future!', 'time': 1609309803803.0}",0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.030102946952046e+20,Raquel Bravo,2020-12-28 15:01:52.198,5,One of my favorite places to buy makeup,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1593269967374687e+20,Rad Mochi,2019-12-06 08:12:50.434,5,Cashier was so nice to take her time and explain why some deals online aren't available in store to me (I'm new at this) and sent me home with good advice. Staff is so friendly. Makeup at many different affordable prices. Everything you need here. If this place ever closes imma cry.,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1278530140458556e+20,Thelma Lopez,2021-05-09 03:03:16.020,4,Very busy!!! But always stocked!,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.0881943264204348e+20,Stephanie Guadalupe,2020-08-30 23:05:02.935,5,Everyone is so nice and helpful I wanna buy the whole store,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1418044319662716e+20,Terry Caro,2020-12-17 00:02:01.375,5,Store had all we wanted!,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1829168914548893e+20,Michele Ann Dominguez-Grande,2020-09-13 22:23:58.134,5,Love all their products and prices are very reasonable !!!,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.0555725207618049e+20,jose lozano,2021-05-02 21:05:03.056,5,Great service,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.0057128875972852e+20,Alfredo Montes,2021-03-12 04:10:59.508,5,Great products!,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1673748806835434e+20,Kalen Alexis Beauty,2019-08-13 21:57:43.005,4,"This is my favorite Ulta Beauty, it's really clean and had stock of things that I wanted. Overall well run!

I've been to a lot of Ulta's all over the US and this is by far the best. So many in LA are not the cleanest and always out of stock.",,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1191013510383988e+20,V. G.,2019-05-18 11:31:59.777,5,"I love the option of having high end and drugstore quality makeup available in one store. If you have the money then go for it and spoil yourself and if you're more on a budget then you have the drugstore option, nevertheless there's always something for everyone at Ulta. The staff is friendly and helpful and I love the rewards points program it really comes in handy when you save your points. I am a platinum rewards member and I love the perks. Ulta is the best.",,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1673748806835434e+20,Kalen Alexis Beauty,2019-08-13 21:57:43.005,4,"This is my favorite Ulta Beauty, it's really clean and had stock of things that I wanted. Overall well run!

I've been to a lot of Ulta's all over the US and this is by far the best. So many in LA are not the cleanest and always out of stock.",,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.0125065114346602e+20,NOHELY PEREZ,2019-04-08 23:37:55.227,3,"Nice clean store but it takes way more than it should for check out. I am buying one item. I don't want to wait 30 minutes. If you keep this business practice up you will have all of your customers shop online at home to avoid the wait time. Problem with that is your company loses the edge it has with availability/ convenience online. There are lower priced, lower shipping time retailers online.",,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1191013510383988e+20,V. G.,2019-05-18 11:31:59.777,5,"I love the option of having high end and drugstore quality makeup available in one store. If you have the money then go for it and spoil yourself and if you're more on a budget then you have the drugstore option, nevertheless there's always something for everyone at Ulta. The staff is friendly and helpful and I love the rewards points program it really comes in handy when you save your points. I am a platinum rewards member and I love the perks. Ulta is the best.",,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.1102572700655701e+20,Selene Cast,2019-02-10 04:01:05.198,5,Love coming here for the salon and love their point system. I always find coupons and deals for what I'm looking here. Hairstylist Diana is such a sweetheart. I always go to her and bring my mom do get her hair dyed by her. She makes you feel so comfy and beautiful.,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
1.07839418290435e+20,Felipe Alarcon,2019-06-08 22:16:03.555,5,As a guy I like coming here to purchase cologne's because there is no pressure from sales people trying to push products at me. I can freely try out scents and see which ones I like on my own comfort without being bugged. I will come back for my needs even as a guy 😁,,,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4
