user_id,business_id,stars,text,year,state,state_name,latitude,longitude,source,month
_NfHv5wHyWkIrF0WHZakQw,idP674ti6a8yg8z2xFcCgA,2.0,"It was my first time visiting the store and it was beautiful, clean, and surprisingly not at all busy during my visit. My sole purpose was to buy something in the store that I saw online. This location did not have it, but instead of offering to check another store for me...the employee said ""I don't know, we don't have a way to check another store, you'd have to call them."" It would have been nice customer service to take a little step to help me. I was prepared to spend around 200 dollars, but instead of getting the other things I had on my list, I decided to take all of my business elsewhere. 
Another staff member stopped me on my way out and offered to call another store for me, but it was too late. I had already started making calls on my phone. Ulta needs a system that allows them to search other stores for product, staff needs to be more helpful in finding products, and the website needs to allow users to see what stores their products online are available at.",2016,AZ,Arizona,39.9871886,-75.4032012,Y,12
CEOhPjs7XqcRRbE1Uw6Wcg,idP674ti6a8yg8z2xFcCgA,1.0,"Always out of stock of what you know will be popular. Staff useless , I asked her to check stock in the back she went back and literally within 2 minutes came out and said no we have none. At least spend a little more time pretending to look. I went to Exton, Delaware both a bust.",2018,AZ,Arizona,39.9871886,-75.4032012,Y,12
vGMsqtn5CovrNzJZWfyC1w,idP674ti6a8yg8z2xFcCgA,1.0,"Third and Final trip to this location - visited around Christmas and was once again disappointed by the lack of staff and the attitude of the younger women that work there.  I waited for someone to even look in my direction while I waited in the designated checkout location.  Out of the three cashiers - one was trying to help someone with a return, the second one left the counter to help someone that had a question and the third cashier was nearest to me was on the phone trying to solve a customer issue - she reluctantly hung up from the call and waited on me, never looked at me, mumbled an apology for the wait all without ever making eye contact ever....stock is always low, many shelves are bare and staff is scarce on the sales floor...the staff that is there looks like you are bothering them if you have a question - the Ulta store in Springfield is night and day different - plenty of helpful staff..done with this location !",2019,AZ,Arizona,39.9871886,-75.4032012,Y,1
IJ0kPn8RC1Ce0mWD0SmFng,idP674ti6a8yg8z2xFcCgA,5.0,"Great location at Routes 3 and 252. Attentive, helpful customer service; two different associates assisted me with locating a fragrance and color matching some foundation. Well-stocked store with tons of testers and great deals. Pleasantly surprised after reading less than stellar reviews on here.",2017,AZ,Arizona,39.9871886,-75.4032012,Y,12
dA7uBWRP6-NmOqPd1QqPwg,idP674ti6a8yg8z2xFcCgA,1.0,I don't know why I keep going in this store but the help there doesn't even know where things are in the store. The shelves are never stocked once things are sold out. You can wait weeks to get what you're looking for. Their books that are mailed out have all the good coupons and free gifts to online shoppers only. And a few times I've forgotten the 2.50 or 3.50 coupon in store and regardless that I'm a member there they wont give it to you. So disappointed with Ulta.,2019,AZ,Arizona,39.9871886,-75.4032012,Y,11
FdItCTIYBCwm-g_VOqoIDQ,idP674ti6a8yg8z2xFcCgA,5.0,"I was so happy to find out they put an Ulta in Newtown Square. I live in the area and love Ulta. I have been here several times. I came here on Sunday and the ignorance by the employees this day was the icing on the cake. Every time I come in. I'm never greeted. Employees are always up front talking about their personal lives. When you do need something or you want to leave. They are rude because you interrupted them. You also have to remind them to put your phone number in the POS so you get your points. I asked about NARS make-up they had I was looking for what was back in stock. The girl screamed across the store regarding a lip-gloss. Didn't come help me to talk screamed across the store. That's just pure laziness. I was so mad. I left and said thanks for no help. I had to post. I don't know who the manager is. Do something about the rude behavior, laziness and lack of knowledge on the product. 


*** Update 10/25/2018. ***.  I came back to give 5 stars. There are new people here. They are always helpful and do say Hi to you when you walk in.",2019,AZ,Arizona,39.9871886,-75.4032012,Y,10
a3-SpoJg8of45U9fMAXJQw,idP674ti6a8yg8z2xFcCgA,5.0,"I am so happy with my experience here in the Newtown Square Ulta. So knowledgeable and helpful. I highly recommend asking the staff if you are unsure about anything. Obviously with the virus, they can't open testers. I had a nearly empty pressed powder from Mac and that's so far away, so I was trying to find a match in my skin color. I picked Clinique and Claudia helped me with finding a similar product (I would have DEFINITELY bought the wrong powder) and she, within a minute, found the winner. Thanks,  Claudia, for your guidance, and thanks to Ulta for hiring excellent employees and treating them well enough that they visibly enjoy their jobs!
I would add that I live a mile away so I am often at this store, and once they even helped me find my lost phone by calling it for me while I searched my car. When I go to Sephora, I can never get anyone's attention and when I do they are annoyed. Way different experience here.",2020,AZ,Arizona,39.9871886,-75.4032012,Y,8
QdnaGhhCrFuPi-L2fppFaQ,idP674ti6a8yg8z2xFcCgA,1.0,"The difference between the N.S. Ulta and the Springfield Ulta is night and day. There is much more product available at Springfield and the Customer Service is 100% better at Springfield. It's really a shame Ulta's reputation is being damaged because of this one store.

You walk in this store, you look around for what you need, and not one employee asks if you need help. There are at least 5 workers in the floor doing nothing but chatting with each other. I'm staying with the Springfield store for sure.",2019,AZ,Arizona,39.9871886,-75.4032012,Y,2
FdItCTIYBCwm-g_VOqoIDQ,idP674ti6a8yg8z2xFcCgA,2.0,"I was so happy to find out they put an Ulta in Newtown Square. I live in the area and love Ulta. I have been here several times. I came here on Sunday and the ignorance by the employees this day was the icing on the cake. Every time I come in. I'm never greeted. Employees are always up front talking about their personal lives. When you do need something or you want to leave. They are rude because you interrupted them. You also have to remind them to put your phone number in the POS so you get your points. I asked about NARS make-up they had I was looking for what was back in stock. The girl screamed across the store regarding a lip-gloss. Didn't come help me to talk screamed across the store. That's just pure laziness. I was so mad. I left and said thanks for no help. I had to post. I don't know who the manager is. Do something about the rude behavior, laziness and lack of knowledge on the product.",2017,AZ,Arizona,39.9871886,-75.4032012,Y,8
QdnaGhhCrFuPi-L2fppFaQ,idP674ti6a8yg8z2xFcCgA,1.0,The difference between the N.S. Ulta and the Springfield Ulta is night and day. There is much more product available at Springfield and the Customer Service is 100% better at Springfield. It's really a shame Ulta's reputation is being damaged because of this.,2019,AZ,Arizona,39.9871886,-75.4032012,Y,1
nxNO7_6U2Nu90v0IdnEhIg,idP674ti6a8yg8z2xFcCgA,2.0,"Store is clean, organized, and somewhat well-stocked. What I mean by the latter is that while there are a lot of options for almost any beauty need, there was some bare shelf space where popular items had gone out of stock, particularly in hair care. I could have just caught them before they restocked, but that was my experience. Couldn't get things I went there to buy. 

I read all the unfortunate low-star reviews about the associates before my visit, but visited with an open mind. I was greeted when I went in (one of 2 customers that night). When I had questions, though, I had to go to the registers to ask, because no one was on the floor. Up front, the two associates were talking with one other customer...for a while. Annoying that they felt it appropriate that they both tend to her, and make me wait (I was pressed for time to get to another store before it closed). After a few minutes, one assoc took the customer off down an aisle, and the other remained. She did not approach me after watching me linger for a question all that time, which is not very professional. She was, however, more professional when I approached / spoke to her. 

I asked about availability of any Chanel and Lancôme products, which she said she hopes to be stocking soon. This was great news for locals like me, who don't want to trek to the mall. She said she has tons of customers requesting the two brands, and they should have both in a couple months. She said their Exton store has them, and it's just a matter of time before they do as well. I will check back, and hope to see them in stock soon!

Aside:
When I go to Lancôme at Nordstrom / Neimans (KoP), or call Lancôme's toll free number (800-526-2663), they pronounce it ""Lawn-comb"" but at Ulta, after I pronounced it that way, the associate made a point of saying ""Lan-come"" (like the a in ""land""), like I was in error. Just annoying when someone ""corrects"" me with their own mispronunciation. I don't really care how you pronounce it, but if you're going to ""toe-may-toe / toe-mah-toe"" me, I'll ""toe-may-toe / toe-mah-toe"" you back.",2018,AZ,Arizona,39.9871886,-75.4032012,Y,1
D9Yu-GMFEX_ry58XrSPM3Q,idP674ti6a8yg8z2xFcCgA,1.0,"I went to this store for the first time and asked a sales associate for some advice on a product.  She took me to a VERY expensive option.  When I asked if there was an option that wasn't so overpriced she made me feel like a cheapskate and told me I'd need to go look on the drugstore side of their product selection.  It was clear she didn't care what I as they customer needed, she only cared about selling a $24 tube of eyebrow gel.  I found the exact same product in her store for $8.  Why did she have to make me feel like a cheapskate for wanting value?  BRUTAL",2021,AZ,Arizona,39.9871886,-75.4032012,Y,9
SiBq_6NbgRim-3bDVXtAbg,idP674ti6a8yg8z2xFcCgA,2.0,"Unfortunately I will have to echo the comments of some of the ladies below me. I came to this location on my lunch break to quickly grab some Mario Badescu products- quickly being the operative word. I found my products and one employee walking by me asked if I was doing okay and let me know I had grabbed a tester by accident. Awesome, that was very nice of her.

When I got to the check out counter, different story. I counted not 1, not 2...but FIVE different employees in the store doing various tasks while ignoring me standing up front. One was merchandising shelves, looked up at me..and kept on merchandising. One walked through an aisle, saw me and kept walking. Not even a ""hey we will be with you in a moment""...nothing. I stood there for probably 3-4 minutes waiting for someone to help until I walked over to the girl who was merchandising to ask if she could ring me up. There was NO one else in the store guest wise either.

This is extremely frustrating when I could have ordered this product online directly from Mario Badescu. Next time I'll think again before giving Ulta my business when I can order online.",2017,AZ,Arizona,39.9871886,-75.4032012,Y,5
80J4zURJqGwqbyJJfUB83g,idP674ti6a8yg8z2xFcCgA,5.0,"This Ulta Beauty is great! To be honest, I'm not a fan of the Springfield location so I'm happy to find another ulta in the area that's great. The employees are always very friendly and make check-out a breeze. The store is very easy to navigate and it's spotless inside. I love this location! I've never waited long in line. And, they always have what I need in stock. 

If you're not familiar with Ulta, they sell everything you could ever need beauty wise. You can't go wrong with this Ulta location. Could spend hours in here.... honestly I probably have!",2019,AZ,Arizona,39.9871886,-75.4032012,Y,9
gY_48U0zUoYDia92QYgLuA,Vxqa8u_5RD5e7oBqdaU0yQ,5.0,"I went to the salon for a hair cut and Meghan was my stylist. She did an ABSOLUTELY amazing job and was full of personality. I got a wash, cut, and blow out all for $27 bucks because it was my first time! I also got a coupon to come back for 20% off anything I have done in the salon which I will be redeeming later this month. I am very excited to find a great salon that is near my house & doesn't cost a million dollars to get something done. 

I have been here for the Benefit Brow Bar as well which I HIGHLY RECOMMEND, if you want your brows to look amazing - it is the best place you can go . I trust them with my life. 

I really can't say anything negative about Ulta. I am surprised at the ""rude customer service"" complaint because I have only experienced the best here. (plus there is always a coupon so I really REALLY love this place).

OK bye!",2015,AB,A definir,38.596645,-89.9873485,Y,2
7lvk7x5Si1stz3_mu966Fg,Vxqa8u_5RD5e7oBqdaU0yQ,1.0,"Went here to exchange a gift that was given to me for Christmas. My friend who bought if for me payed in cash and even told me she got it from that exact location. I went there today to exchange it for another perfume and they asked if I had a receipt. I said no, it was a gift. And the man rudely looked and me and said,"" well the isn't it obvious that you can't exchange it?"" He made me feel extremely stupid and embarrassed for trying to return the perfume.",2017,AB,A definir,38.596645,-89.9873485,Y,1
1NfPXeI--lnvyxtXpBh09Q,Vxqa8u_5RD5e7oBqdaU0yQ,5.0,Awesome products..awesome salon and awesome people. Love it here at ulta in fairview!,2016,AB,A definir,38.596645,-89.9873485,Y,7
6wH8N_dLTygaL3cLu7aqVg,Vxqa8u_5RD5e7oBqdaU0yQ,5.0,If you are looking for it you will find it here.  To high end make up to drug store makeup.  They have something for everyone.  Very sweet young ladies in there.  Ready to help you out.  Will I return...... absolutely!!!!,2018,AB,A definir,38.596645,-89.9873485,Y,1
BB_1nLq6hpQhjHFTIl2GWg,Vxqa8u_5RD5e7oBqdaU0yQ,5.0,"Anything Beauty they have it! Everything all in one spot...salon, makeup, skincare, professional hair care products. Love this place. I have always been greeted with a smile and consultants are very knowledgeable about all products.",2015,AB,A definir,38.596645,-89.9873485,Y,8
NDVJrldNSPI0VSjA9HgE1A,Vxqa8u_5RD5e7oBqdaU0yQ,2.0,"Took my sister and three nieces shopping for new products today. My foundation and powder were not on display. I interrupted a few chatting employees to ask for assistance. I was told that the products were in the stock room, but they could not retrieve them for me. Reportedly, they were not going to restock until tomorrow, so it was suggested I come back. Don't think I'll be back to spend my money.",2017,AB,A definir,38.596645,-89.9873485,Y,12
XsDelr0hg0dkZnRtIkZurQ,Vxqa8u_5RD5e7oBqdaU0yQ,1.0,I bought an item here and attempted to return it a week later.  The cashier and manager were very rude.  They referred me to a call center who kept insisting that I had not received the correct customer support at the store and the regional manager would call within the week.  I was told that at least 5 times.  It's six months later and I'm still waiting...,2017,AB,A definir,38.596645,-89.9873485,Y,4
Amc7J0F3KeAKzOOQrlpqog,Vxqa8u_5RD5e7oBqdaU0yQ,4.0,"Ulta reminds me a little of Sephora. Over in the Metro East we don't have a lot of choices. Out of desperation I will venture over to Sally Beauty or if I need hair color. Ulta has no hair color options. They do however have a salon inside which is nice. They have most options for makeup and hair care products. I haven't came across anyone with knowledge yet though.  So when I'm not getting my MAC on when I go the city you will find me here, getting my second best fix for makeup.",2012,AB,A definir,38.596645,-89.9873485,Y,7
u9lvJRXY7fnqHY1Od3TIBw,Vxqa8u_5RD5e7oBqdaU0yQ,5.0,"My first visit to this store was great!! I'm really just writing this review to brag about the guy who was so willing to help me and answer my questions, after he was already clocked out! I wish I would've gotten his name!",2020,AB,A definir,38.596645,-89.9873485,Y,8
e_Lk9tKO_C9n_GOe3VVEVQ,Vxqa8u_5RD5e7oBqdaU0yQ,3.0,"So here's the thing. I love Ulta. Love all their products and I'm excited that they carry a ton of new stuff like MAC and other brands. I do the majority of my shopping online. 

Here's why I shop online (and why I gave 3 stars): ever since they revamped and remodeled, it is almost too much for me to go into the store because the employees literally do not leave your side. I walked in the other day and literally had three employees at the same time ask me if they could help me find anything. And they don't give up either. They will talk to you till they can't talk anymore. And basically force you into buying something you don't want. 

So that's my one thing about shopping in store. Beware that your ""I'm just looking around"" won't get them off your back.",2017,AB,A definir,38.596645,-89.9873485,Y,9
4bdffuUiz7XRYcqbDO11fQ,Vxqa8u_5RD5e7oBqdaU0yQ,2.0,"This store is JANKY. It is poorly stocked and poorly staffed. The staff members' makeup looks terrible (like clown makeup, I'm sorry). It was difficult to find a mirror or any cleanser to remove sample product from my skin. The tissues are like sandpaper - avoid. The line was very long and runs right up against the Ulta brand products, making it really difficult to browse and sample those products. Signs for sales were inconsistent, making it tough to figure out what exactly was on sale and what the conditions were for the sale.",2019,AB,A definir,38.596645,-89.9873485,Y,3
vW1vTUQALrX17VihMUVd2g,Vxqa8u_5RD5e7oBqdaU0yQ,2.0,"I'm not sure if it's the way I look but every time I go to this location I'm ignored. Never greeted, or asked if I need help. I've worked in retail before so I understand when things get busy but when the entire staff is up front talking and there's zero customers in the store except myself..I honestly thought someone might come up to me this time. That did not happen. I just never feel welcomed here. again maybe it's just me.",2021,AB,A definir,38.596645,-89.9873485,Y,7
dvuk2AH4MSH5gWln1WwKAg,Vxqa8u_5RD5e7oBqdaU0yQ,5.0,"I swung into this location 4 days before Christmas looking for some last minute gifts for my niece and her best friend. I walked in less then 20 minutes after opening and the place was already getting busy. This was my first time in a place like this so it was very overwhelming BUT, multiple employees came right up tp me and showed me to the exact things I was looking for by just a screenshot on my phone. Great customer service, tons and tons and tons and tons of options. I was in and out in less then 15 minutes. If I ever need makeup again this will be the place I go.",2020,AB,A definir,38.596645,-89.9873485,Y,12
beJ9htIPXhUyz8_BEo5Few,fWMPbickerGWohPy2vDL5A,2.0,feeling like constantly watched and rushed is nooooot good. I went in yesterday and they were on me about things. if I need help I'll definitely come up to you and ask.,2015,AZ,Arizona,39.71344115,-86.35794724,Y,5
e7QBhPDOWkkBFTi3_PINvA,fWMPbickerGWohPy2vDL5A,4.0,I went into the store today because I had a $5 off coupon and I was looking for a drug store bb/cc cream. I walked around for a little looking at higher end products then made my way around to the drug store products. A worker who was super busy (the store was restocking) stopped to ask me if I needed help. After talking for a few minutes and listening to me suggested I go over to the Clinique bar. The girls there were super helpful! They color matched me with a lightweight foundation after she did a section she went and did my full face and even did some concealer. After she finished she made me some samples of the products and gave me a sample of a primer because I mentioned my pores on my nose are huge. All in all super helpful! Not the first time I've had great service here either! Will definitely go back,2018,AZ,Arizona,39.71344115,-86.35794724,Y,2
GTDbgxCqlcqczxV31V5Jng,fWMPbickerGWohPy2vDL5A,5.0,"Being on the far west side, our options for a full scale mall with anchor stores are circle center, Greenwood, and Castleton.  Ulta fortunately carries all the name brand lines of cosmetics saving one from making a trip all the way to the mall for Clinique.  In addition to this, they have every other cosmetic manufacturer, color, shade, or tool needed for application.  A wide range of hair care and fragrances.  It's where the cosmetic counter at the mall and the cosmetic aisle at the drugstore meet.  Everything in one place!",2015,AZ,Arizona,39.71344115,-86.35794724,Y,3
krWpapbAUlUNOrfA37k6lw,fWMPbickerGWohPy2vDL5A,2.0,"Ok so this review has NOTHING to do with this Ulta location itself because I have never had a bad experience with the actual employees at this Ulta but rather the bare minerals rep that didn't realize I could overhear him talking about me. I went in specifically to buy the new brush to go with the new bare pro foundation. I guess I took the last brush and I guess he thought I had left because I then came around the corner and heard him saying that me taking the last Brush ""killed another potential sale""?! I guess because I was only buying the brush and not the foundation with it (that I already own)! I guess he realized I was right on the other side of the wall because he started whispering with another associate. I spend ALOT of time and money in this Ulta (I am a platinum member and have been for YEARS) and I am EXTREMELY upset and disappointed in this kind of behavior.",2016,AZ,Arizona,39.71344115,-86.35794724,Y,9
ocICoDDJ3XBxh6vdB69j-g,fWMPbickerGWohPy2vDL5A,2.0,"I had one haircut + style here before and it was ~$60 which was pricey, but prices are dependent on stylists. So this time, I called, asked for a price, and made an appointment. The reason I went back to Ulta was because my hair was so silky soft and pin straight the last time I got my cut (my hair is wavy and poofy normally). My stylist barely talked to me which was fine, I let her do her job. But I could tell she was in a rush to leave... she barely straitened my hair. It was poofy/frizzy when I left. I wanted to cry in my car. I was about to go home and just straiten it myself, but then I noticed a long strand of hair she missed. I went back in and she fixed it and I asked her to actually straiten my hair. I could tell she was annoyed, but whatever, hair is a service you shouldn't settle for. If she wanted to go home, she should have never agreed to book the appointment with me in the first place.",2017,AZ,Arizona,39.71344115,-86.35794724,Y,5
ymquu8umi3hXsKnYP0JfbQ,fWMPbickerGWohPy2vDL5A,2.0,"I used to like coming here, but the last handful of visits, I feel like I'm watched like a hawk because they think I'm going to shoplift. Makes me very uncomfortable. I like to browse while taking my time so I can see the variety of products, especially since you can't really see or test out anything while shopping online. I have a credit card with Ulta and I'm also a frequent shopper so it's pretty frustrating and offensive to be treated this way. If I bring my kids in with me (who are older girls), it's even worse with the stares and being watched. Especially if they are calmly and quietly trying any ""try me"" product, you'd think they were stealing with the looks the staff gives them. The men that work there are especially rude and I've overheard them bad-mouthing customers and complaining about them several times. How they are ""so annoying"" and discussing all of the ""annoying things customers do."" I mean, I'm just one small aisle over and they have no qualms with talking loudly about it knowing I can hear them. Very stuck up. The constant hovering while rudely saying ""Do you need any help with anything? Still doing ok? Is there something you need? What are you looking for? Still doing ok? Are you still doing ok?"" with a complete attitude. If they were being polite and friendly, instead of pushy and inconsiderate, it may be a different story. You get extra stares if you are browsing through the higher-end products. I try to make small talk with the people behind the register while being ringed out because I'm a friendly person, and they act like your bothering them. Just all around a snotty environment that I don't wish to come back to. I'm sure not all of the employees are this way, I have had good experiences with just a couple of the women that work there. But the other unpleasant experiences stand out the most & make me hesitant to return.",2019,AZ,Arizona,39.71344115,-86.35794724,Y,10
cO2OMsQBu5Io8EOqr-DVCA,fWMPbickerGWohPy2vDL5A,1.0,"I will never go to ulta again. I went in for hairspray and noticed that they had a sale on eyeshadow. Decided to buy that. Found a end cap display with a special going on... if I buy 2 of my hairspray I get a free gift. So I decided to buy 2. Get to the register. She rings up my purchase.. no I how are you, did you find everything ok. Nothing . No big deal. Good customer service is none existent anyway 
After I pay I ask about the free gift. She was like oh we just ran out of those and said to the associate next to her I guess we should probably take that sign down. No offering something else.. nothing. All she said was you can return it..no apologies, nothing
I went to my car. The more I thought about this the madder I got. I took 1 can of the hairspray back in and the expensive eye shadow and told her I wanted to return it 
To make a long story short.. I was very unhappy when I left. Emailed corporate who said I would hear from the GM... I have yet to hear from anyone and that was 2-3 weeks ago! 
My advice... go to Beauty Brands!  Better customer service and better coupons!!",2017,AZ,Arizona,39.71344115,-86.35794724,Y,2
OH6KVbvDnGs0zWhYj5A9Yg,fWMPbickerGWohPy2vDL5A,3.0,"Been getting a little more into different brands and types of makeup so I have made a few brief visits here recently. Liking what I have discovered so far. This location is super easy to get to since its right across from one of the main Metropolis parking lots. I hope to update this review if I do end returning in the future. Here are my current thoughts. 

Pros:
- Tons of selection at all price points
- Lots of coupons and a rewards program, I got a free tube of CK mascara for my birthday!
- Friendly staff whenever I have been here
- Salon with fair prices, haven't tried it yet but I hope to in the future. 

Cons:
- Tons of selection, it can be really overwhelming and staff to provide guidance tends to be minimal.
- Certain brands/styles can be really picked over and sometimes only a few colors are in stock for some brands and types.
- Color samples are hit or miss and can be really old and beat up looking sometimes, but i suppose this happens with destructive shoppers. Even non-sample products can be beat up, be sure to inspect before buying.",2014,AZ,Arizona,39.71344115,-86.35794724,Y,4
P3odzsW6sIdba9Lmi91Ouw,fWMPbickerGWohPy2vDL5A,4.0,"Ulta has every brand of make up there is plus their own brand. A large selection of skin care products from reasonable to high end. They are more than just a retailer they also have a brow bar which services include waxing, tinting and eyelash application.
They also have a full service salon and offer extensions, blowouts, color and balayage. There are several facials to chose from. The salon has  eyelash extensions that are long term with the  option to have them filled.  The staff are very willing to help with choosing the right shade of foundation or eyeshadow and apply it prior to purchasing to make sure you like it.",2020,AZ,Arizona,39.71344115,-86.35794724,Y,2
i12PKWpozr-tSN_yjp5iZw,fWMPbickerGWohPy2vDL5A,3.0,"I would give this a four but the two experiences I had within days of each other were beyond different.

First visit December 26th. 5 stars
It was my birthday. My mother had bought me a gift card so after a movie in the mall we stopped by here. I was so overwhelmed walking in. No one seemed to jump to help which was ok. Found the Jaclyn Hill x Morphe and grabbed two palletes (boss bling & armed and gorgeous). I get up to the register and get complimented on my rainbow makeup. Talked to the cashier about different makeup and even grabbed some freebies for my birthday. I loved my first experience here.

Second visit December 28th. Maybe 3 stars
So my sister also got gift cards for Christmas but her vehicle has been broke so we decided to take the kids and head into Ulta. Worse decision of my life. You would think none of these woman had ever seen or had kids. Use walking through made them so bothered. We ended up leaving after the million ugly stares we got. I had my daughter in with me the day before and they acted nothing like the rude asses they were that day. Chose wisely when to go",2019,AZ,Arizona,39.71344115,-86.35794724,Y,1
